hurst,theta,z_score,macd_z,rsi,dist_vwap,adx,vol_z,volatility,atr,hour,pnl,target
0.0852598641839319,26.48931850960629,-2.2056872973633586,-2.6996636982785915,34.29319371727749,-0.0039465522864876,0.0,0.07184161043846277,0.1706523307169795,0.1946999999999974,8,16.838109219187913,1
0.2448465834758111,4.72712547997771,3.4744892278121493,-2.5557678918387614,30.36164221135361,-0.0032586193713103,0.0,-0.36138386249661975,0.1932521687093395,0.2020357142857156,8,5.912749097001324,1
0.2575303811072216,2.507860130870984,5.797892422061935,-2.03549792450389,32.659730558890644,-0.0041714371491579,0.0,-0.7339638941757547,0.1959071225124423,0.2121714285714294,8,1.4878605354880392,1
0.3460206394298326,21.640011382200537,-2.21638491657727,0.4685598578185893,22.0623095157478,-0.0055325623352578,0.0,3.6101137502805054,0.1166263678789702,0.0942500000000003,9,83.1298855223693,1
0.3427367135214642,23.53536948504663,-3.423189730917061,-0.1461327708379426,17.4034993989586,-0.0068255905467952,0.0,2.1674970391159794,0.1308068545153189,0.1071071428571416,9,88.11075731010192,1
0.3091511914384816,16.480808227312806,-3.414323338725368,-1.1529212501746031,12.17074537642479,-0.0083217984664555,0.0,3.89455424633299,0.1596146462255036,0.1335357142857114,9,25.239399597083434,1
0.1536799270996607,34.089265322940385,-2.081413508852924,-1.2538447969475353,31.6692667706708,-0.0076857875439721,0.0,0.24141524311877016,0.2517951897704144,0.243478571428566,9,19.30193039390531,1
0.2486055426834476,0.6288862352134386,30.386065883111016,-1.2320046653999173,53.110742430526834,-0.0068796463193989,0.0,0.03269030828651518,0.300709362442395,0.2842714285714314,9,1.8609086783115458,1
0.1470978951990862,1.213413303341208,15.55849306930722,-4.149859708687293,26.625445006558152,-0.0113304346564029,0.0,0.5039664261894727,0.7990368424743272,0.5579428571428561,9,28.60978858573526,1
0.3338876676667082,79.40008543144951,-2.3883008116443922,-0.2947800140110835,33.93833535844465,-0.0061532608464672,0.0,0.5045824013888255,0.5173401184455125,0.4184928571428514,10,-1085.2516364587464,0
0.3168234998736838,76.51449339522247,-2.277094132019444,-0.4820925256593469,37.33084590967314,-0.0066930522103045,0.0,-0.1384807890968761,0.5159932381288816,0.3955928571428525,10,-1078.8693203357225,0
0.3272552427580676,58.68731612876151,-2.0539716309263056,-1.2091396255591558,14.90783020463374,-0.0113498946876551,0.0,3.7119016812361956,0.4671918863956471,0.3329714285714301,10,1.0837452922760349,1
0.5581883350161484,33.86787357479496,-2.0035770260299492,-1.0458896584184798,29.538970436220524,-0.0100787829705782,0.0,0.6258444784934311,0.4889963248404888,0.3135428571428593,10,54.331446996659906,1
0.522459590059674,19.118442352535155,-2.050664461074203,-1.1045207382833744,26.403014560620534,-0.011582191452514,0.0,-0.2567674346965095,0.4956635028428964,0.3282142857142877,10,80.95620413950246,1
0.5047526834498315,16.637474660319736,-2.257469045201236,-1.2355586939143908,26.45140008796365,-0.0124357796366248,0.0,0.4487874247382095,0.4801771526600145,0.3253571428571454,10,0.9569656477722788,1
0.4360148165514882,1.079727628236187,12.730427569032727,-1.4655277017584858,28.53852596314897,-0.0136008775018026,0.0,-0.3290068249451904,0.3919852976187769,0.3202785714285698,10,5.5887054632080435,1
0.2100594382183915,1.685207995119839,14.490281673303784,-1.0400368368134645,37.77512865990177,-0.0146823712519855,0.0,1.5990330802025248,0.4620888571132481,0.4044310000000004,10,-73.19035512511505,0
0.1519663719333388,4.376510745281066,3.6124143117615843,-0.8096620360916089,38.34144901874,-0.0151829395851324,0.0,0.2617031137241251,0.4623837934072428,0.4151524285714276,10,-78.70371089524042,0
0.1094196279284618,4.788123153580258,4.043205514671943,-0.4739563865212993,48.43732984863334,-0.0123338364911119,0.0,-0.4259439409244105,0.4945551614802568,0.4298095714285718,10,-17.65612262975924,0
0.5169423708442985,42.68025315325973,3.5459609394357834,0.9169824044531872,49.6107711138307,-0.0067608814272118,0.0,-0.7578470973278134,0.3254690365546618,0.2835928571428598,11,11.660663763211687,1
0.4677396528142135,33.88310244411343,3.991320095125777,0.9676916307796573,59.70576215774458,-0.0058507710347334,0.0,0.5518103203940552,0.3243746487156004,0.2857785714285735,11,21.726421046918176,1
0.4169284285369323,29.23345262055802,2.1851177862079236,0.937454658936422,50.97816841508386,-0.0072219957382687,0.0,2.2859121060260277,0.3263154431685802,0.2936214285714312,11,7.484540332499989,1
